url,name,rating,review_count,price
https://www.yelp.com/biz/teddy-rice-isla-vista?osq=Restaurants,Teddy Rice,5.0,19,
https://www.yelp.com/biz/santa-playa-mariscos-santa-barbara-2?osq=Restaurants,Santa Playa Mariscos,5.0,12,
https://www.yelp.com/biz/creperia-el-chisme-santa-barbara-5?osq=Restaurants,Creperia El Chisme,5.0,5,
https://www.yelp.com/biz/taste-makers-market-summerland?osq=Restaurants,Taste Makers Market,5.0,1,
https://www.yelp.com/biz/cheverez-seafoods-santa-barbara?osq=Restaurants,Cheverez Seafoods,5.0,1,
https://www.yelp.com/biz/considered-santa-barbara-3?osq=Restaurants,Considered,5.0,1,
https://www.yelp.com/biz/java-del-mar-santa-barbara-2?osq=Restaurants,Java del Mar,5.0,1,
https://www.yelp.com/biz/villa-wine-bar-and-kitchen-santa-barbara-2?osq=Restaurants,Villa Wine Bar & Kitchen,4.9,97,$$
https://www.yelp.com/biz/kool-runninz-sb-santa-barbara?osq=Restaurants,Kool Runninz SB,4.9,14,
https://www.yelp.com/biz/aperitivo-santa-barbara?osq=Restaurants,Aperitivo,4.8,139,
https://www.yelp.com/biz/zocalo-isla-vista?osq=Restaurants,Zocalo,4.8,137,$$
https://www.yelp.com/biz/mezza-thyme-santa-barbara?osq=Restaurants,Mezza Thyme,4.8,89,
https://www.yelp.com/biz/pang-zi-noodle-shop-goleta?osq=Restaurants,Pang Zi Noodle Shop,4.8,72,$$
https://www.yelp.com/biz/goodland-waffles-and-melts-santa-barbara?osq=Restaurants,Goodland Waffles & Melts,4.8,39,
https://www.yelp.com/biz/happy-cat-eats-santa-barbara?osq=Restaurants,Happy Cat Eats,4.8,32,
https://www.yelp.com/biz/silvers-omakase-santa-barbara?osq=Restaurants,Silvers Omakase,4.8,30,
https://www.yelp.com/biz/mylestone-bbq-goleta?osq=Restaurants,Mylestone BBQ,4.8,17,
https://www.yelp.com/biz/big-ts-deli-santa-barbara?osq=Restaurants,Big T’s Deli,4.8,6,
https://www.yelp.com/biz/buena-onda-santa-barbara-4?osq=Restaurants,Buena Onda,4.7,723,$$
https://www.yelp.com/biz/cristinos-bakery-goleta-2?osq=Restaurants,Cristino’s Bakery,4.7,306,$$
https://www.yelp.com/biz/ma%C3%ADz-picante-santa-barbara?osq=Restaurants,Maíz Picante,4.7,245,$$
https://www.yelp.com/biz/indian-tandoori-kingdom-santa-barbara?osq=Restaurants,Indian Tandoori Kingdom,4.7,241,$$
https://www.yelp.com/biz/the-daisy-restaurant-santa-barbara-2?osq=Restaurants,The Daisy Restaurant,4.7,240,$$
https://www.yelp.com/biz/yoichis-santa-barbara?osq=Restaurants,Yoichi’s,4.7,225,$$$$
https://www.yelp.com/biz/validation-ale-santa-barbara?osq=Restaurants,Validation Ale,4.7,139,$$
https://www.yelp.com/biz/rodeo-room-santa-barbara?osq=Restaurants,Rodeo Room,4.7,115,$$
https://www.yelp.com/biz/the-sando-truck-santa-barbara?osq=Restaurants,The Sando Truck,4.7,19,
https://www.yelp.com/biz/oak-and-fire-santa-barbara?osq=Restaurants,Oak And Fire,4.7,3,
https://www.yelp.com/biz/east-beach-tacos-santa-barbara?osq=Restaurants,East Beach Tacos,4.6,1184,$$
https://www.yelp.com/biz/monys-mexican-food-santa-barbara?osq=Restaurants,Mony’s Mexican Food,4.6,923,$$
https://www.yelp.com/biz/alessia-patisserie-and-cafe-santa-barbara-2?osq=Restaurants,Alessia Patisserie & Cafe,4.6,448,$$
https://www.yelp.com/biz/tharios-kitchen-carpinteria?osq=Restaurants,Thario’s Kitchen,4.6,238,$$
https://www.yelp.com/biz/satellite-santa-barbara?osq=Restaurants,Satellite,4.6,236,$$
https://www.yelp.com/biz/sushi-by-scratch-restaurants-montecito-montecito?osq=Restaurants,Sushi by Scratch Restaurants: Montecito,4.6,175,$$$$
https://www.yelp.com/biz/saint-bibiana-santa-barbara?osq=Restaurants,Saint Bibiana,4.6,127,
https://www.yelp.com/biz/lilac-montecito-montecito?osq=Restaurants,Lilac Montecito,4.6,52,
https://www.yelp.com/biz/yummy-thai-restaurant-goleta?osq=Restaurants,Yummy Thai Restaurant,4.6,47,
https://www.yelp.com/biz/alma-fonda-fina-santa-barbara?osq=Restaurants,Alma Fonda Fina,4.6,35,
https://www.yelp.com/biz/the-ellwood-goleta-3?osq=Restaurants,The Ellwood,4.6,28,
https://www.yelp.com/biz/the-waterline-santa-barbara?osq=Restaurants,The Waterline,4.6,13,$$
https://www.yelp.com/biz/aegean-neotaverna-santa-barbara?osq=Restaurants,Aegean Neotaverna,4.6,8,
https://www.yelp.com/biz/los-agaves-santa-barbara?osq=Restaurants,Los Agaves,4.5,4497,$$
https://www.yelp.com/biz/toma-restaurant-and-bar-santa-barbara?osq=Restaurants,Toma Restaurant & Bar,4.5,1401,$$$
https://www.yelp.com/biz/corazon-cocina-santa-barbara-2?osq=Restaurants,Corazon Cocina,4.5,1061,$$
https://www.yelp.com/biz/breeosh-montecito-santa-barbara-2?osq=Restaurants,Bree’osh - Montecito,4.5,615,$$
https://www.yelp.com/biz/secret-bao-santa-barbara?osq=Restaurants,Secret Bao,4.5,592,$$
https://www.yelp.com/biz/daves-dogs-grill-santa-barbara?osq=Restaurants,Dave’s Dogs Grill,4.5,482,$$
https://www.yelp.com/biz/taqueria-cuernavaca-santa-barbara?osq=Restaurants,Taqueria Cuernavaca,4.5,465,$$
https://www.yelp.com/biz/home-plate-grill-goleta-2?osq=Restaurants,Home Plate Grill,4.5,331,$$
https://www.yelp.com/biz/la-paloma-cafe-santa-barbara?osq=Restaurants,La Paloma Cafe,4.5,274,$$$
https://www.yelp.com/biz/chois-oriental-market-santa-barbara?osq=Restaurants,Choi’s Oriental Market,4.5,253,$$
https://www.yelp.com/biz/bossies-kitchen-santa-barbara?osq=Restaurants,Bossie’s Kitchen,4.5,199,$$
https://www.yelp.com/biz/santa-barbara-fish-market-and-restaurant-goleta-goleta?osq=Restaurants,Santa Barbara Fish Market and Restaurant - Goleta,4.5,117,$$
https://www.yelp.com/biz/elubias-kitchen-goleta?osq=Restaurants,Elubia’s Kitchen,4.5,113,
https://www.yelp.com/biz/backstage-restaurant-and-bar-santa-barbara?osq=Restaurants,Backstage Restaurant & Bar,4.5,95,
https://www.yelp.com/biz/tamar-santa-barbara?osq=Restaurants,Tamar,4.5,74,$$
https://www.yelp.com/biz/three-monkeys-santa-barbara?osq=Restaurants,Three Monkeys,4.5,66,$$
https://www.yelp.com/biz/kaz-to-go-santa-barbara?osq=Restaurants,Kaz To-Go,4.5,20,
https://www.yelp.com/biz/thai-kitchen-santa-barbara-2?osq=Restaurants,Thai Kitchen,4.5,10,
https://www.yelp.com/biz/lure-fish-house-santa-barbara?osq=Restaurants,Lure Fish House,4.4,2024,$$
https://www.yelp.com/biz/bouchon-santa-barbara?osq=Restaurants,Bouchon,4.4,1713,$$$
https://www.yelp.com/biz/loquita-santa-barbara-2?osq=Restaurants,Loquita,4.4,1557,$$$
https://www.yelp.com/biz/lillys-tacos-santa-barbara-2?osq=Restaurants,Lilly’s Tacos,4.4,1446,$
https://www.yelp.com/biz/the-black-sheep-sb-brasserie-santa-barbara?osq=Restaurants,The Black Sheep “SB Brasserie”,4.4,1258,$$$
https://www.yelp.com/biz/padaro-beach-grill-carpinteria?osq=Restaurants,Padaro Beach Grill,4.4,1203,$$
https://www.yelp.com/biz/nikka-ramen-goleta-2?osq=Restaurants,Nikka Ramen,4.4,829,$$
https://www.yelp.com/biz/the-blue-owl-santa-barbara?osq=Restaurants,The Blue Owl,4.4,763,$$
https://www.yelp.com/biz/lillys-tacos-goleta?osq=Restaurants,Lilly’s Tacos,4.4,665,$
https://www.yelp.com/biz/barbare%C3%B1o-santa-barbara?osq=Restaurants,Barbareño,4.4,571,$$$
https://www.yelp.com/biz/stonehouse-restaurant-santa-barbara-2?osq=Restaurants,The Stonehouse Restaurant,4.4,464,$$$$
https://www.yelp.com/biz/sun-sushi-santa-barbara?osq=Restaurants,Sun Sushi,4.4,447,$$
https://www.yelp.com/biz/live-oak-cafe-santa-barbara?osq=Restaurants,Live Oak Cafe,4.4,374,$$
https://www.yelp.com/biz/shang-hai-santa-barbara-2?osq=Restaurants,Shang Hai,4.4,280,$$
https://www.yelp.com/biz/yona-redz-santa-barbara?osq=Restaurants,Yona Redz,4.4,277,$$
https://www.yelp.com/biz/rosales-mexican-restaurant-santa-barbara?osq=Restaurants,Rosales Mexican Restaurant,4.4,274,$$
https://www.yelp.com/biz/corazon-comedor-santa-barbara?osq=Restaurants,Corazon Comedor,4.4,236,$$
https://www.yelp.com/biz/carusos-montecito-2?osq=Restaurants,Caruso’s,4.4,225,$$$$
https://www.yelp.com/biz/revolver-santa-barbara?osq=Restaurants,Revolver,4.4,185,$$
https://www.yelp.com/biz/sushi-bar-29-santa-barbara?osq=Restaurants,Sushi Bar 29,4.4,171,$$
https://www.yelp.com/biz/soul-bites-santa-barbara-3?osq=Restaurants,Soul Bites,4.4,141,$$
https://www.yelp.com/biz/teru-japanese-cuisine-santa-barbara?osq=Restaurants,Teru Japanese Cuisine,4.4,103,
https://www.yelp.com/biz/casa-comal-santa-barbara?osq=Restaurants,Casa Comal,4.4,102,
https://www.yelp.com/biz/jonesy-s-fried-chicken-goleta?osq=Restaurants,Jonesy’s Fried Chicken,4.4,99,$$
https://www.yelp.com/biz/the-revere-room-montecito?osq=Restaurants,The Revere Room,4.4,83,
https://www.yelp.com/biz/riviera-bar-santa-barbara?osq=Restaurants,Riviera Bar,4.4,52,$$
https://www.yelp.com/biz/santa-barbara-harbor-and-seafood-festival-santa-barbara-2?osq=Restaurants,Santa Barbara Harbor & Seafood Festival,4.4,25,$
https://www.yelp.com/biz/santo-mezcal-santa-barbara?osq=Restaurants,Santo Mezcal,4.3,1809,$$
https://www.yelp.com/biz/the-palace-grill-santa-barbara?osq=Restaurants,The Palace Grill,4.3,1704,$$
https://www.yelp.com/biz/finneys-crafthouse-santa-barbara-santa-barbara?osq=Restaurants,Finney’s Crafthouse - Santa Barbara,4.3,1574,$$
https://www.yelp.com/biz/the-shop-brunch-santa-barbara?osq=Restaurants,The Shop Brunch,4.3,1441,$$
https://www.yelp.com/biz/cold-spring-tavern-santa-barbara?osq=Restaurants,Cold Spring Tavern,4.3,1364,$$
https://www.yelp.com/biz/opal-santa-barbara-2?osq=Restaurants,Opal,4.3,1161,$$$
https://www.yelp.com/biz/oku-santa-barbara?osq=Restaurants,Oku,4.3,949,$$$
https://www.yelp.com/biz/empty-bowl-gourmet-noodle-bar-santa-barbara?osq=Restaurants,Empty Bowl Gourmet Noodle Bar,4.3,903,$$
https://www.yelp.com/biz/via-maestra-42-santa-barbara?osq=Restaurants,Via Maestra 42,4.3,827,$$
https://www.yelp.com/biz/jeannines-bakery-and-restaurant-montecito?osq=Restaurants,Jeannine’s Bakery & Restaurant,4.3,805,$$
https://www.yelp.com/biz/the-honor-bar-santa-barbara?osq=Restaurants,The Honor Bar,4.3,750,$$
https://www.yelp.com/biz/helena-avenue-bakery-santa-barbara?osq=Restaurants,Helena Avenue Bakery,4.3,674,$$
https://www.yelp.com/biz/shalhoobs-funk-zone-patio-santa-barbara-4?osq=Restaurants,Shalhoob’s Funk Zone Patio,4.3,614,$$
https://www.yelp.com/biz/dutch-garden-restaurant-santa-barbara?osq=Restaurants,Dutch Garden Restaurant,4.3,209,$$
https://www.yelp.com/biz/taqueria-la-unica-santa-barbara?osq=Restaurants,Taqueria La Unica,4.3,208,$$
https://www.yelp.com/biz/sb-pho-santa-barbara-3?osq=Restaurants,SB Pho,4.3,196,$$
https://www.yelp.com/biz/local-montecito-santa-barbara?osq=Restaurants,LOCAL Montecito,4.3,144,
https://www.yelp.com/biz/shaker-mill-santa-barbara?osq=Restaurants,Shaker Mill,4.3,126,
https://www.yelp.com/biz/lovejoys-pickle-room-santa-barbara?osq=Restaurants,Lovejoy’s Pickle Room,4.3,114,$$
https://www.yelp.com/biz/honor-market-santa-barbara-3?osq=Restaurants,Honor Market,4.3,82,$$
https://www.yelp.com/biz/saint-remy-santa-barbara?osq=Restaurants,Saint Remy,4.3,42,
https://www.yelp.com/biz/san-setto-santa-barbara?osq=Restaurants,San Setto,4.3,12,
https://www.yelp.com/biz/lions-tale-santa-barbara?osq=Restaurants,Lion’s Tale,4.3,9,
https://www.yelp.com/biz/masala-spice-indian-cuisine-santa-barbara?osq=Restaurants,Masala Spice Indian Cuisine,4.3,3,
https://www.yelp.com/biz/the-lark-santa-barbara-3?osq=Restaurants,The Lark,4.2,1942,$$$
https://www.yelp.com/biz/finch-and-fork-santa-barbara?osq=Restaurants,Finch & Fork,4.2,1608,$$
https://www.yelp.com/biz/zaytoon-santa-barbara?osq=Restaurants,Zaytoon,4.2,1470,$$
https://www.yelp.com/biz/arigato-sushi-santa-barbara?osq=Restaurants,Arigato Sushi,4.2,1192,$$
https://www.yelp.com/biz/los-agaves-santa-barbara-2?osq=Restaurants,Los Agaves,4.2,1005,$$
https://www.yelp.com/biz/jane-santa-barbara?osq=Restaurants,Jane,4.2,830,$$
https://www.yelp.com/biz/the-drunken-crab-santa-barbara-7?osq=Restaurants,The Drunken Crab,4.2,723,$$
https://www.yelp.com/biz/reunion-kitchen-drink-santa-barbara-3?osq=Restaurants,Reunion Kitchen + Drink,4.2,708,$$
https://www.yelp.com/biz/bettina-santa-barbara?osq=Restaurants,Bettina,4.2,698,$$
https://www.yelp.com/biz/milk-and-honey-tapas-santa-barbara?osq=Restaurants,Milk & Honey Tapas,4.2,630,$$
https://www.yelp.com/biz/kyles-kitchen-goleta?osq=Restaurants,Kyle’s Kitchen,4.2,560,$$
https://www.yelp.com/biz/nikka-fish-market-and-grill-goleta?osq=Restaurants,Nikka Fish Market and Grill,4.2,476,$$
https://www.yelp.com/biz/farmer-boy-santa-barbara-2?osq=Restaurants,Farmer Boy,4.2,454,$$
https://www.yelp.com/biz/your-choice-santa-barbara?osq=Restaurants,Your Choice,4.2,426,$$
https://www.yelp.com/biz/sakana-sushi-bar-and-japanese-santa-barbara?osq=Restaurants,Sakana Sushi Bar & Japanese,4.2,423,$$$
https://www.yelp.com/biz/yellow-belly-santa-barbara?osq=Restaurants,Yellow Belly,4.2,393,$$
https://www.yelp.com/biz/kanaloa-seafood-santa-barbara-2?osq=Restaurants,Kanaloa Seafood,4.2,323,$$
https://www.yelp.com/biz/broad-street-oyster-company-santa-barbara?osq=Restaurants,Broad Street Oyster Company,4.2,300,$$
https://www.yelp.com/biz/la-guerrerita-mexican-food-goleta?osq=Restaurants,La Guerrerita Mexican Food,4.2,202,$
https://www.yelp.com/biz/alcazar-tapas-bar-santa-barbara?osq=Restaurants,Alcazar Tapas Bar,4.2,180,$$
https://www.yelp.com/biz/sizzling-lunch-goleta?osq=Restaurants,Sizzling Lunch,4.2,149,$$
https://www.yelp.com/biz/azul-cocina-artesanal-and-cantina-santa-barbara?osq=Restaurants,Azul Cocina Artesanal & Cantina,4.2,145,
https://www.yelp.com/biz/hook-d-bar-and-grill-santa-barbara?osq=Restaurants,HOOK’d Bar and Grill,4.2,116,$$
https://www.yelp.com/biz/santa-barbara-pizza-house-santa-barbara?osq=Restaurants,Santa Barbara Pizza House,4.2,105,$$
https://www.yelp.com/biz/ca-dario-montecito-montecito?osq=Restaurants,Ca’Dario - Montecito,4.2,87,
https://www.yelp.com/biz/gala-santa-barbara?osq=Restaurants,Gala,4.2,85,
https://www.yelp.com/biz/feast-the-cafe-at-field-fort-summerland?osq=Restaurants,Feast: The Cafe at Field + Fort,4.2,81,$$
https://www.yelp.com/biz/merci-montecito-montecito?osq=Restaurants,Merci Montecito,4.2,73,$$
https://www.yelp.com/biz/uptown-lama-dog-and-sama-sama-kitchen-santa-barbara?osq=Restaurants,Uptown Lama Dog & Sama Sama Kitchen,4.2,13,
https://www.yelp.com/biz/brophy-bros-santa-barbara-santa-barbara?osq=Restaurants,Brophy Bros - Santa Barbara,4.1,3843,$$
https://www.yelp.com/biz/boathouse-at-hendrys-beach-santa-barbara?osq=Restaurants,Boathouse at Hendry’s Beach,4.1,3539,$$
https://www.yelp.com/biz/flor-de-maiz-santa-barbara-2?osq=Restaurants,Flor De Maiz,4.1,895,$$$
https://www.yelp.com/biz/lucky-penny-santa-barbara?osq=Restaurants,Lucky Penny,4.1,836,$$
https://www.yelp.com/biz/the-cruisery-santa-barbara?osq=Restaurants,The Cruisery,4.1,777,$$
https://www.yelp.com/biz/santa-barbara-craft-ramen-santa-barbara?osq=Restaurants,Santa Barbara Craft Ramen,4.1,724,$$
https://www.yelp.com/biz/convivo-restaurant-and-bar-santa-barbara-3?osq=Restaurants,Convivo Restaurant and Bar,4.1,686,$$
https://www.yelp.com/biz/cajun-kitchen-cafe-goleta?osq=Restaurants,Cajun Kitchen Cafe,4.1,665,$$
https://www.yelp.com/biz/on-the-alley-santa-barbara-2?osq=Restaurants,On The Alley,4.1,614,$$
https://www.yelp.com/biz/luna-grill-santa-barbara-4?osq=Restaurants,Luna Grill,4.1,505,$$
https://www.yelp.com/biz/kimchi-korean-bbq-santa-barbara?osq=Restaurants,Kimchi Korean BBQ,4.1,410,$$$
https://www.yelp.com/biz/jills-place-santa-barbara-2?osq=Restaurants,Jill’s Place,4.1,405,$$
https://www.yelp.com/biz/masala-spice-indian-cuisine-goleta?osq=Restaurants,Masala Spice Indian Cuisine,4.1,340,$$
https://www.yelp.com/biz/petra-cafe-santa-barbara?osq=Restaurants,Petra Cafe,4.1,312,$$
https://www.yelp.com/biz/meet-up-chinese-cuisine-santa-barbara-2?osq=Restaurants,Meet Up Chinese Cuisine,4.1,284,$$
https://www.yelp.com/biz/nook-santa-barbara-2?osq=Restaurants,Nook,4.1,275,$$
https://www.yelp.com/biz/rare-society-santa-barbara?osq=Restaurants,Rare Society,4.1,252,$$$$
https://www.yelp.com/biz/augies-of-santa-barbara-santa-barbara?osq=Restaurants,Augie’s of Santa Barbara,4.1,174,
https://www.yelp.com/biz/corner-tap-santa-barbara?osq=Restaurants,Corner Tap,4.1,112,$$
https://www.yelp.com/biz/clarks-oyster-bar-montecito?osq=Restaurants,Clark’s Oyster Bar,4.1,37,$$$
https://www.yelp.com/biz/bibi-ji-santa-barbara-3?osq=Restaurants,Bibi Ji,4.1,31,
https://www.yelp.com/biz/saigon-vietnamese-restaurant-santa-barbara-7?osq=Restaurants,Saigon Vietnamese Restaurant,4.1,29,
https://www.yelp.com/biz/mission-city-sandwich-shop-santa-barbara?osq=Restaurants,Mission City Sandwich Shop,4.1,16,
https://www.yelp.com/biz/validation-annex-santa-barbara?osq=Restaurants,Validation Annex,4.1,11,
https://www.yelp.com/biz/santa-barbara-shellfish-company-santa-barbara?osq=Restaurants,Santa Barbara Shellfish Company,4.0,3080,$$$
https://www.yelp.com/biz/la-super-rica-taqueria-santa-barbara?osq=Restaurants,La Super-Rica Taqueria,4.0,2055,$$
https://www.yelp.com/biz/summerland-beach-cafe-summerland?osq=Restaurants,Summerland Beach Cafe,4.0,861,$$
https://www.yelp.com/biz/mizza-santa-barbara-2?osq=Restaurants,Mizza,4.0,642,$$$
https://www.yelp.com/biz/state-and-fig-santa-barbara?osq=Restaurants,State & Fig,4.0,578,$$
https://www.yelp.com/biz/goleta-sushi-house-goleta?osq=Restaurants,Goleta Sushi House,4.0,557,$$
https://www.yelp.com/biz/mesa-burger-santa-barbara-santa-barbara-2?osq=Restaurants,Mesa Burger - Santa Barbara,4.0,539,$$
https://www.yelp.com/biz/luckys-steakhouse-montecito?osq=Restaurants,Luckys Steakhouse,4.0,527,$$$$
https://www.yelp.com/biz/arnoldi-s-cafe-santa-barbara?osq=Restaurants,Arnoldi’s Cafe,4.0,422,$$
https://www.yelp.com/biz/the-creekside-restaurant-and-bar-santa-barbara-2?osq=Restaurants,The Creekside Restaurant & Bar,4.0,393,$$
https://www.yelp.com/biz/ca-dario-goleta-goleta?osq=Restaurants,Ca’ Dario - Goleta,4.0,287,$$
https://www.yelp.com/biz/biergarten-santa-barbara?osq=Restaurants,Biergarten,4.0,231,$$
https://www.yelp.com/biz/crocodile-restaurant-and-bar-santa-barbara?osq=Restaurants,Crocodile Restaurant & Bar,4.0,165,$$
https://www.yelp.com/biz/wabi-sabi-santa-barbara?osq=Restaurants,Wabi Sabi,4.0,126,$$
https://www.yelp.com/biz/caya-restaurant-goleta-2?osq=Restaurants,CAYA Restaurant,4.0,89,$$
https://www.yelp.com/biz/la-cantina-santa-barbara?osq=Restaurants,La Cantina,4.0,50,
https://www.yelp.com/biz/los-altos-restaurant-goleta?osq=Restaurants,Los Altos Restaurant,4.0,43,
https://www.yelp.com/biz/miracle-at-the-funk-zone-in-pearl-social-santa-barbara?osq=Restaurants,Miracle At The Funk Zone in Pearl Social,4.0,39,
https://www.yelp.com/biz/su-s-bowl-isla-vista-2?osq=Restaurants,Su’s Bowl,4.0,38,
https://www.yelp.com/biz/little-bird-kitchen-santa-barbara?osq=Restaurants,Little Bird Kitchen,4.0,33,
https://www.yelp.com/biz/rh-firehouse-grill-montecito-santa-barbara?osq=Restaurants,RH Firehouse Grill at RH Montecito,4.0,16,
https://www.yelp.com/biz/chads-santa-barbara-2?osq=Restaurants,Chad’s,3.9,1764,$$
https://www.yelp.com/biz/bluewater-grill-santa-barbara-santa-barbara-2?osq=Restaurants,Bluewater Grill - Santa Barbara,3.9,1200,$$$
https://www.yelp.com/biz/holdrens-steaks-and-seafood-santa-barbara-2?osq=Restaurants,Holdren’s Steaks & Seafood,3.9,727,$$$
https://www.yelp.com/biz/benchmark-eatery-santa-barbara?osq=Restaurants,Benchmark Eatery,3.9,677,$$
https://www.yelp.com/biz/sama-sama-kitchen-santa-barbara?osq=Restaurants,Sama Sama Kitchen,3.9,671,$$
https://www.yelp.com/biz/olio-e-limone-ristorante-santa-barbara?osq=Restaurants,Olio E Limone Ristorante,3.9,593,$$$
https://www.yelp.com/biz/your-place-thai-restaurant-santa-barbara-2?osq=Restaurants,Your Place Thai Restaurant,3.9,545,$$
https://www.yelp.com/biz/jane-at-the-marketplace-goleta?osq=Restaurants,Jane At The Marketplace,3.9,405,$$$
https://www.yelp.com/biz/palapa-santa-barbara?osq=Restaurants,Palapa,3.9,319,$$
https://www.yelp.com/biz/presto-pasta-santa-barbara-2?osq=Restaurants,Presto Pasta,3.9,293,$$
https://www.yelp.com/biz/uniboil-goleta?osq=Restaurants,Uniboil,3.9,287,$$
https://www.yelp.com/biz/bella-vista-santa-barbara-4?osq=Restaurants,Bella Vista - Temp. CLOSED,3.9,263,$$$
https://www.yelp.com/biz/tinkers-burgers-summerland?osq=Restaurants,Tinker’s Burgers,3.9,239,$$
https://www.yelp.com/biz/timbers-roadhouse-goleta?osq=Restaurants,Timber’s Roadhouse,3.9,210,$$
https://www.yelp.com/biz/costa-kitchen-and-bar-santa-barbara?osq=Restaurants,Costa Kitchen & Bar,3.9,102,$$
https://www.yelp.com/biz/pearl-social-cocktail-club-santa-barbara?osq=Restaurants,Pearl Social Cocktail Club,3.9,89,$$
https://www.yelp.com/biz/best-bbq-santa-barbara-santa-barbara-3?osq=Restaurants,Best BBQ Santa Barbara,3.9,81,$$
https://www.yelp.com/biz/the-harbor-restaurant-santa-barbara-2?osq=Restaurants,The Harbor Restaurant,3.9,53,
https://www.yelp.com/biz/finneys-crafthouse-goleta-goleta-3?osq=Restaurants,Finney’s Crafthouse - Goleta,3.9,42,
https://www.yelp.com/biz/bar-lou-montecito?osq=Restaurants,Bar Lou,3.9,23,
https://www.yelp.com/biz/namaste-indian-bistro-santa-barbara?osq=Restaurants,Namaste Indian Bistro,3.9,15,
https://www.yelp.com/biz/oak-park-market-eatery-santa-barbara?osq=Restaurants,Oak Park Market + Eatery,3.9,15,$
https://www.yelp.com/biz/white-caps-beach-club-summerland?osq=Restaurants,White Caps Beach Club,3.9,12,
https://www.yelp.com/biz/seven-bar-santa-barbara?osq=Restaurants,Seven Bar,3.9,12,
https://www.yelp.com/biz/eureka-santa-barbara-4?osq=Restaurants,Eureka!,3.8,1212,$$
https://www.yelp.com/biz/the-brewhouse-santa-barbara?osq=Restaurants,The Brewhouse,3.8,742,$$
https://www.yelp.com/biz/shoreline-beach-cafe-santa-barbara-2?osq=Restaurants,Shoreline Beach Cafe,3.8,709,$$
https://www.yelp.com/biz/tre-lune-montecito?osq=Restaurants,Tre Lune,3.8,401,$$$
https://www.yelp.com/biz/on-the-alley-goleta-goleta-2?osq=Restaurants,On The Alley - Goleta,3.8,307,$$
https://www.yelp.com/biz/phamous-cafe-goleta?osq=Restaurants,Phamous Cafe,3.8,295,$$
https://www.yelp.com/biz/the-nugget-summerland?osq=Restaurants,The Nugget,3.8,259,$$
https://www.yelp.com/biz/blackbird-santa-barbara-2?osq=Restaurants,Blackbird,3.8,222,$$$
https://www.yelp.com/biz/l-antica-pizzeria-da-michele-santa-barbara-santa-barbara?osq=Restaurants,L’antica Pizzeria Da Michele - Santa Barbara,3.8,192,$$
https://www.yelp.com/biz/lao-wang-goleta?osq=Restaurants,Lao Wang,3.8,185,$$
https://www.yelp.com/biz/mesa-burger-goleta-goleta?osq=Restaurants,Mesa Burger - Goleta,3.8,155,$$
https://www.yelp.com/biz/roof-top-bistro-and-bar-goleta-2?osq=Restaurants,Roof Top Bistro & Bar,3.8,150,$$
https://www.yelp.com/biz/the-garden-market-carpinteria-3?osq=Restaurants,The Garden Market,3.8,126,$$
https://www.yelp.com/biz/pane-e-vino-montecito?osq=Restaurants,Pane E Vino,3.8,108,$$
https://www.yelp.com/biz/plow-and-angel-santa-barbara?osq=Restaurants,Plow & Angel,3.8,88,$$$
https://www.yelp.com/biz/caf%C3%A9-lido-santa-barbara?osq=Restaurants,Café Lido,3.8,25,
https://www.yelp.com/biz/santa-barbara-fishouse-santa-barbara?osq=Restaurants,Santa Barbara FisHouse,3.7,1424,$$
https://www.yelp.com/biz/the-bistro-santa-barbara?osq=Restaurants,The Bistro,3.7,305,$$$
https://www.yelp.com/biz/rudys-santa-barbara-2?osq=Restaurants,Rudy’s,3.7,305,$
https://www.yelp.com/biz/szechuan-restaurant-santa-barbara?osq=Restaurants,Szechuan Restaurant,3.7,287,$$
https://www.yelp.com/biz/longboard-s-grill-santa-barbara?osq=Restaurants,Longboard’s Grill,3.7,15,
https://www.yelp.com/biz/los-arroyos-mexican-restaurant-and-take-out-montecito-2?osq=Restaurants,Los Arroyos Mexican Restaurant & Take Out,3.6,438,$$
https://www.yelp.com/biz/chucks-of-hawaii-steak-house-santa-barbara?osq=Restaurants,Chuck’s of Hawaii Steak House,3.6,373,$$
https://www.yelp.com/biz/the-anchor-rose-santa-barbara?osq=Restaurants,The Anchor Rose,3.6,171,$$
https://www.yelp.com/biz/white-caps-beach-club-santa-barbara?osq=Restaurants,White Caps Beach Club,3.6,5,
https://www.yelp.com/biz/the-set-santa-barbara?osq=Restaurants,The Set,3.5,52,$$
https://www.yelp.com/biz/jeannines-restaurant-and-bakery-santa-barbara-2?osq=Restaurants,Jeannine’s Restaurant & Bakery,3.5,6,
https://www.yelp.com/biz/terra-santa-barbara?osq=Restaurants,Terra,3.4,20,
https://www.yelp.com/biz/shalhoob-s-magnolia-santa-barbara?osq=Restaurants,Shalhoob’s Magnolia,3.3,83,$$
https://www.yelp.com/biz/marbella-santa-barbara?osq=Restaurants,Marbella,3.3,22,$$
https://www.yelp.com/biz/moby-dick-restaurant-santa-barbara?osq=Restaurants,Moby Dick Restaurant,3.1,1090,$$
